country,year,cow_id,cow_warCount,cow_IsInitiator,cow_TimeAtWar,cow_IsSameRegion,cow_type_ExtraState,cow_type_InterState,cow_type_IntraState,cow_type_NonState,cow_status_compromised,cow_status_contConflict,cow_status_lost,cow_status_ongoing,cow_status_stalemate,cow_status_transWarType,cow_status_won
Cameroon,1985,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,1986,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,1987,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,1988,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,1989,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,1990,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,1991,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,1992,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,1993,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,1994,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,1995,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,1996,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,1997,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,1998,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,1999,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,2000,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,2001,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,2002,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,2003,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,2004,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,2005,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,2006,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,2007,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,2008,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1946,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1947,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1948,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1949,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1950,20,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Canada,1951,20,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Canada,1952,20,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Canada,1953,20,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Canada,1954,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1955,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1956,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1957,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1958,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1959,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1960,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1961,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1962,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1963,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1964,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1965,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1966,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1967,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1968,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1969,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1970,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1971,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1972,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1973,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1974,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1975,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1976,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1977,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1978,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1979,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1981,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1982,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1983,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1984,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1985,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1986,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1987,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1988,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1989,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1990,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1991,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Canada,1992,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1993,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1994,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1995,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1996,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1997,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1998,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1999,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,2000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,2001,20,2,1,0,0,1,1,0,0,0,0,0,1,0,1,0
Canada,2002,20,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Canada,2003,20,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Canada,2004,20,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Canada,2005,20,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Canada,2006,20,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Canada,2007,20,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Canada,2008,20,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Cape Verde,1975,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1976,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1977,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1978,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1979,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1980,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1981,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1982,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1983,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1984,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1985,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1986,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1987,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1988,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1989,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1990,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1991,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1992,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1993,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1994,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1995,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1996,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1997,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1998,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1999,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,2000,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,2001,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,2002,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,2003,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,2004,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,2005,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,2006,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,2007,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,2008,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1960,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1961,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1962,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1963,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1964,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1965,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1966,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1967,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1968,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1969,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1970,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1971,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1972,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1973,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1974,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1975,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1976,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1977,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1978,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1979,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1980,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1981,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1982,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1983,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1984,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1985,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1986,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1987,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1988,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1989,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1990,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1991,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1992,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1993,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1994,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1995,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1996,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1997,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1998,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1999,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,2000,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,2001,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,2002,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,2003,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,2004,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,2005,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,2006,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,2007,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,2008,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1960,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1961,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1962,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1963,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1964,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1965,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1966,483,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Chad,1967,483,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
Chad,1968,483,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
Chad,1969,483,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
Chad,1970,483,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
Chad,1971,483,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Chad,1972,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1973,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1974,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1975,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1976,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1977,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1978,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1979,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1980,483,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Chad,1981,483,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
Chad,1982,483,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
Chad,1983,483,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
Chad,1984,483,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Chad,1985,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1986,483,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
Chad,1987,483,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
Chad,1988,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1989,483,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Chad,1990,483,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Chad,1991,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1992,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1993,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1994,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1995,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1996,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1997,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1998,483,2,0,0,2,0,0,2,0,0,0,0,2,0,0,0
Chad,1999,483,2,0,1,2,0,0,2,0,1,0,0,1,0,0,0
Chad,2000,483,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Chad,2001,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,2002,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,2003,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,2004,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,2005,483,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Chad,2006,483,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Chad,2007,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,2008,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1946,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1947,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1948,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1949,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1950,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1951,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1952,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1953,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1954,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1955,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1956,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1957,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1958,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1959,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1960,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1961,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1962,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1963,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1964,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1965,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1966,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1967,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1968,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1969,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1970,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1971,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1972,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1973,155,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Chile,1974,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1975,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1976,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1977,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1978,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1979,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1980,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1981,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1982,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1983,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1984,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1985,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1986,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1987,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1988,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1989,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1990,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1991,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1992,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1993,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1994,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1995,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1996,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1997,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1998,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,1999,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,2000,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,2001,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,2002,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,2003,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,2004,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,2005,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,2006,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,2007,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,2008,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1946,710,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
China,1947,710,2,0,1,2,0,0,2,0,0,0,0,1,0,0,1
China,1948,710,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
China,1949,710,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
China,1950,710,3,1,0,3,1,1,1,0,0,0,1,1,0,0,1
China,1951,710,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
China,1952,710,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
China,1953,710,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
China,1954,710,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
China,1955,710,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
China,1956,710,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
China,1957,710,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
China,1958,710,2,1,1,2,0,1,1,0,0,0,0,1,1,0,0
China,1959,710,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
China,1960,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1961,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1962,710,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
China,1963,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1964,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1965,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1966,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1967,710,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
China,1968,710,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
China,1969,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1970,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1971,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1972,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1973,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1974,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1975,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1976,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1977,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1978,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1979,710,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
China,1980,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1981,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1982,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1983,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1984,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1985,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1986,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1987,710,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
China,1988,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1989,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1990,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1991,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1992,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1993,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1994,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1995,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1996,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1997,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1998,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1999,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,2000,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,2001,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,2002,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,2003,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,2004,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,2005,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,2006,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,2007,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,2008,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colombia,1946,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colombia,1947,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colombia,1948,100,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Colombia,1949,100,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
Colombia,1950,100,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
